latent_cpu_df_0,latent_cpu_df_1,latent_cpu_df_2,latent_cpu_df_3,latent_cpu_df_4,latent_cpu_df_5,latent_cpu_df_6,latent_cpu_df_7,latent_cpu_df_8,latent_cpu_df_9,latent_cpu_df_10,latent_cpu_df_11,latent_cpu_df_12,latent_cpu_df_13,latent_cpu_df_14,latent_cpu_df_15,latent_cpu_df_16,latent_cpu_df_17,latent_cpu_df_18,latent_cpu_df_19,latent_cpu_df_20,latent_cpu_df_21,latent_cpu_df_22,latent_cpu_df_23,latent_cpu_df_24,latent_cpu_df_25,latent_cpu_df_26,latent_cpu_df_27,latent_cpu_df_28,latent_cpu_df_29,latent_cpu_df_30,latent_cpu_df_31,latent_cpu_df_32,latent_cpu_df_33,latent_cpu_df_34,latent_cpu_df_35,latent_cpu_df_36,latent_cpu_df_37,latent_cpu_df_38,latent_cpu_df_39,latent_cpu_df_40,latent_cpu_df_41,latent_cpu_df_42,latent_cpu_df_43,latent_cpu_df_44,latent_cpu_df_45,latent_cpu_df_46,latent_cpu_df_47,latent_cpu_df_48,latent_cpu_df_49,latent_cpu_df_50,latent_cpu_df_51,latent_cpu_df_52,latent_cpu_df_53,latent_cpu_df_54,latent_cpu_df_55,latent_cpu_df_56,latent_cpu_df_57,latent_cpu_df_58,latent_cpu_df_59,latent_cpu_df_60,latent_cpu_df_61,latent_cpu_df_62,latent_cpu_df_63
0.18148953,0.23746905,0.16268647,0.3938429,0.7516854,0.15303478,0.97466075,0.0,0.7859275,0.06469559,0.88330305,0.2824819,0.0,0.33752525,0.6267257,0.48339906,0.64079815,0.3361008,0.0,0.12670302,0.92767817,0.0,0.0,0.097688615,0.14007828,0.90775347,0.43376046,1.0138828,0.03553779,0.70399034,0.45114708,0.5542912,0.37598464,0.1600968,0.0,0.0,0.39647385,0.0,0.53483987,0.071195856,0.6155796,0.030668125,1.0820216,0.24560724,0.47983778,0.43493778,0.07003938,0.0,0.042922594,0.012735519,0.6800405,0.0,0.42157483,1.2174054,0.5285931,0.41640106,0.1305396,0.06756664,0.33105296,0.23578897,0.0,0.0,0.7037754,0.3346865
0.3142654,0.24562183,0.077565454,0.115398705,0.9535284,0.0,0.9780885,0.0,0.6054467,0.034855112,0.69262767,0.24486747,0.0,0.25849158,0.65547484,0.35527852,0.46549517,0.65025157,0.0,0.16115808,0.88434315,0.005530283,0.17215332,0.0,0.0,0.77408516,0.7522125,1.0990444,0.033873893,0.29279482,0.24368688,0.28349474,0.22482157,0.073445104,0.0,0.0,0.6586719,0.0,0.2191943,0.0,0.51899457,0.0,0.94731605,0.46944055,0.725392,0.38503778,0.0,0.0272547,0.06591034,0.0,0.65145016,0.0,0.18833445,0.9938761,0.16928582,0.39051038,0.44346243,0.0,0.17144895,0.34954792,0.0,0.186486,0.5017771,0.48750362
0.23805034,0.3306795,0.5154785,0.080717534,1.2900311,0.0,0.6378099,0.072692774,0.4901787,0.25447178,0.60977477,0.15464035,0.0,0.16244105,0.80896163,0.49258897,0.32773906,0.49305376,0.0,0.09558176,0.9470701,0.11805946,0.20770043,0.061966725,0.11643204,0.75952125,0.8765713,1.3493671,0.0075483434,0.40905744,0.07969192,0.112120114,0.049041912,0.11647122,0.2880202,0.016082894,0.6429872,0.0,0.3145677,0.00020406768,0.3397619,0.07449309,0.6722216,0.2946245,0.6627178,0.24087052,0.0,0.0,0.09237376,0.18641241,0.74849916,0.0,0.32681122,0.96835375,0.24721633,0.16486819,0.5222674,0.0,0.4770543,0.39353317,0.048825223,0.113279276,0.2090719,0.47161287
0.32286453,0.6358245,0.451681,0.3036403,0.96056676,0.0,0.98657703,0.026516132,0.47003752,0.6614744,0.716455,0.41586888,0.0,0.08495182,1.100406,0.055074595,0.6444128,0.4658322,0.0,0.29472274,0.82196707,0.1885763,0.1806953,0.022874214,0.22623888,0.9119015,0.5850084,0.9356086,0.016455784,0.6258345,0.0,0.12642524,0.5321866,0.522464,0.97188604,0.07858752,0.93339133,0.0,0.702726,0.022902172,0.22633497,0.0,0.4170696,0.0,0.9691575,0.0,0.0,0.0,0.024758438,0.2732632,0.8378149,0.40231758,0.49921864,1.1853744,0.0,0.08323991,0.4203518,0.0,0.55370355,0.27456227,0.0,0.04306259,0.01244656,0.99732286
0.32070768,0.63003194,0.4965927,0.34861675,0.8801923,0.5965092,0.53877497,0.08278972,0.4638677,0.35703146,0.06901737,0.0,0.0,0.27564114,0.63713974,0.840306,0.0,0.5382967,0.0,0.12877649,0.54383135,0.38585263,0.0,0.081327274,0.5002281,0.6148168,0.9587683,0.70983964,0.59578,0.39000463,0.844643,0.0,0.02056849,0.0,0.67313534,0.0,0.62205476,0.0,0.8200855,0.0,0.48408213,0.20231943,0.45878828,0.3361614,0.8427109,0.5706134,0.0,0.17658213,0.008255793,0.22875379,0.13049313,0.20241964,0.12653919,0.9233091,0.7530753,0.0013408307,1.1297437,0.0,0.27952403,0.2823217,0.0,0.16340712,0.2748775,0.0
0.28851262,0.61329484,0.32450667,0.11528649,1.0326431,0.135676,0.31852412,0.07536694,0.4131868,0.39641243,0.03786067,0.0,0.0,0.4127534,0.53299373,0.83088374,0.0,0.49872643,0.0,0.02491825,0.63619703,0.40967804,0.0,0.14846674,0.4532325,0.93602026,0.93890953,0.9775265,0.33720893,0.70280004,0.7605656,0.25751776,0.061662316,0.07407699,0.54615,0.0,0.515475,0.0,0.42881277,0.0,0.2351753,0.20812006,0.3772316,0.42788735,1.1048257,0.75649446,0.0,0.11616662,0.05735451,0.17826706,0.15527573,0.1259879,0.0,1.0153521,0.5164264,0.0,0.86597115,0.0,0.23477961,0.2522368,0.0,0.31958205,0.20327461,0.15581393
0.08724603,0.32213047,0.0,0.15580183,0.63148296,0.15940824,0.964134,0.0,0.9251355,0.0,0.4542449,0.45137092,0.0,0.6171009,0.6033978,0.16419291,0.07761203,0.5176622,0.0,0.35597685,0.9522553,0.12766516,0.25940317,0.0,0.03200526,0.48036996,0.9197878,0.7941564,0.058614165,0.3601622,0.0,0.42576927,0.2530652,0.14550793,0.09389664,0.0,0.4004649,0.0,0.0,0.0,0.41073313,0.0,0.86214674,0.8201585,0.7077825,0.43529946,0.0,0.21684816,0.5573165,0.0,0.42969042,0.005968624,0.0,1.0279076,0.20332673,0.18537875,0.8475858,0.12098635,0.39752918,0.2741619,0.09941479,0.16045892,0.89138436,0.59869695
0.12603098,0.32974553,0.06733824,0.39161363,0.49081507,0.6167949,1.1678143,0.0,0.98395234,0.0,0.4756569,0.44205317,0.0,0.47940403,0.70202005,0.17978525,0.09524205,0.56408775,0.0,0.46170717,0.8588712,0.095918834,0.23786476,0.0,0.074413404,0.15533377,0.9492688,0.5272251,0.3216412,0.039687514,0.037367746,0.15245628,0.21870129,0.04080098,0.22910367,0.0,0.50214183,0.0,0.35827163,0.0,0.6565265,0.0,0.9428963,0.7389853,0.44859666,0.25529468,0.0,0.28326005,0.5077771,0.0,0.40732858,0.083097085,0.06344105,0.9263288,0.43011189,0.21013807,1.1166673,0.09195028,0.44233447,0.28782538,0.14875236,0.004575245,0.97865146,0.4198351
0.010758281,0.25444183,0.008525237,0.36006346,0.48362976,0.22313878,0.9907357,0.0,1.1534637,0.046878926,0.59706676,0.485808,0.0,0.7758916,0.51063526,0.28393644,0.2539431,0.27030984,0.0,0.29794678,0.9570366,0.16829988,0.05318462,0.03890428,0.20357871,0.6807853,0.6213001,0.78188354,0.07273419,0.76952744,0.22217509,0.70707655,0.43019745,0.084869005,0.092684746,0.0,0.12952386,0.0,0.21546549,0.06983806,0.5117581,0.0,0.80178213,0.581809,0.4832765,0.53228563,0.0,0.17582034,0.55322087,0.0,0.5459967,0.0,0.24196617,1.1048169,0.5368553,0.23302855,0.4475518,0.27146897,0.55314326,0.09751301,0.20723197,0.10487535,1.0326879,0.30240473
0.34064022,0.812976,0.44869348,0.53011966,0.34545612,0.46654534,1.0047567,0.0,0.7232023,0.8749083,0.0,0.38780758,0.0,0.51981133,0.9513753,0.18267697,0.17187074,0.43798652,0.0,0.49868688,0.4250815,1.061425,0.0,0.15654129,0.68862015,0.57613647,0.55257523,0.27285612,0.41393095,0.38103104,0.019566953,0.0,0.45480922,0.51397175,1.5712782,0.06846753,0.6858319,0.0,1.0437982,0.0,0.47733298,0.0,0.04789059,0.2499993,1.2256765,0.27947098,0.031883486,0.31147224,0.33438557,0.4693363,0.16814314,0.6610406,0.15358466,1.0574915,0.5492285,0.0,1.1872414,0.0,0.39993227,0.18758565,0.0,0.14688113,0.24759391,0.81194687
0.3068594,0.7984339,0.2732688,0.29619232,0.4950716,0.006541416,0.7884933,0.0,0.67056364,0.91536915,0.0,0.40070426,0.0,0.65706426,0.8485585,0.17177,0.16508326,0.39676663,0.0,0.39437816,0.5176922,1.0871564,0.0,0.22178726,0.6427283,0.89826226,0.53040105,0.5403612,0.15428765,0.6956743,0.0,0.207195,0.4942836,0.62201345,1.4423146,0.09637557,0.5804318,0.0,0.65267503,0.009424701,0.22917531,0.0,0.0,0.33918595,1.4870868,0.46393806,0.07620178,0.24961379,0.3835903,0.4169649,0.19234324,0.5844412,0.015188187,1.1518291,0.3149531,0.0,0.92219144,0.0,0.35517323,0.1614523,0.0,0.30298597,0.17222172,0.99648523
0.22484127,0.75248414,0.47886497,0.70807695,0.16522354,0.6674129,0.92174566,0.0,0.8431559,1.005997,0.11559188,0.503368,0.0,0.7271953,0.8959274,0.17719832,0.3914119,0.18587439,0.0,0.36270046,0.39949167,1.0101309,0.0,0.104872756,0.8905118,0.7862338,0.270858,0.34717566,0.39617467,0.7450155,0.38670215,0.24501383,0.5880637,0.4935679,1.6100192,0.07483141,0.40125477,0.0,1.2945735,0.0,0.5735591,0.00737356,0.23365092,0.08716671,0.97238815,0.3301062,0.11594653,0.3716514,0.36395696,0.58223855,0.1929057,0.57735294,0.43668625,1.2063135,0.8799439,0.0,0.75710267,0.051842146,0.66355425,0.06341507,0.0,0.027383469,0.49688745,0.5915831
0.19567403,0.7315557,0.31315386,0.47588682,0.32308826,0.2049961,0.6938813,0.0,0.7962132,1.043316,0.07995781,0.51956433,0.0,0.86403894,0.78924346,0.170611,0.39462066,0.14945385,0.0,0.2597024,0.4913894,1.0303171,0.0,0.17562768,0.8414084,1.1056762,0.25542033,0.61520976,0.13965096,1.0542824,0.2980236,0.49976006,0.6322497,0.6046841,1.4868116,0.10925658,0.29242226,0.0,0.9030154,0.0,0.32322174,0.01673334,0.15172344,0.1837413,1.2358487,0.51868725,0.16992868,0.31399107,0.4128532,0.5353505,0.21880059,0.5012413,0.2980594,1.293975,0.63876295,0.0,0.49576944,0.09341412,0.6188378,0.025785115,0.0,0.18369222,0.43248177,0.7813549
0.07566619,0.18269977,0.03225237,0.035674572,0.37812564,0.31906635,0.84546477,0.0,1.0937762,0.116105355,0.16934347,0.20971972,0.0,0.9396641,0.3108908,0.40813404,0.0,0.47535583,0.0,0.21433851,0.70252734,0.53485495,0.0,0.0,0.3183667,0.65199494,0.4151036,0.58854926,0.07009466,0.48081934,0.4444188,0.58123976,0.31373358,0.19150999,0.11390501,0.024269793,0.19921188,0.0,0.19959417,0.0,0.234261,0.0,0.7305148,0.6918961,0.96561706,0.7200805,0.0,0.333117,0.7058875,0.0,0.0,0.13632001,0.073313534,1.003882,0.79113233,0.12819314,0.7520832,0.33361703,0.010318726,0.17506844,0.0,0.3338441,0.6577497,0.15013298
0.11416583,0.19070977,0.21761227,0.27137893,0.23694767,0.77660227,1.0498625,0.0,1.1522409,0.072431006,0.19117734,0.20019794,0.0,0.8019926,0.4097522,0.42345923,0.0,0.5214846,0.0,0.31998777,0.6091874,0.5034516,0.0,0.0,0.36097348,0.32712466,0.4441681,0.32158518,0.33292878,0.1606771,0.5189157,0.30847752,0.2790783,0.08661293,0.24875608,0.0030276217,0.3011011,0.0,0.5902725,0.0,0.48018926,0.0,0.8112994,0.61026603,0.7063044,0.5398213,0.0,0.39926928,0.6563671,0.0,0.0,0.2134183,0.21147442,0.90271604,1.0183445,0.15334886,1.0209348,0.3042091,0.05512134,0.18944284,0.045003347,0.17794782,0.74433863,0.0
0.24091662,0.29323336,0.023057394,0.33905882,0.35474515,0.3026656,0.7920458,0.0074506253,1.0381885,0.12483468,0.32235217,0.35306656,0.0,0.90679,0.39143217,0.47966483,0.12497193,0.29524416,0.0,0.15105677,0.7407703,0.5102717,0.0,0.06941046,0.5039648,0.9295912,0.48243588,0.80312526,0.22729775,0.76024044,0.550175,0.6968258,0.3817307,0.061354898,0.21147235,0.0,0.0,0.0,0.2457293,0.0,0.57643926,0.0,0.77923834,0.58361936,0.9058943,0.7976543,0.010412373,0.34250867,0.4740011,0.12329966,0.13085884,0.0,0.054066297,0.98655105,0.8675387,0.10658851,0.42438,0.052347116,0.283493,0.054740317,0.046175413,0.2157385,0.94851166,0.22409457
0.0,0.17555916,0.38376474,0.0034605265,0.77048874,0.38949287,0.38919395,0.0,0.79707235,0.30968124,0.0,0.08619434,0.0,0.97448814,0.3907718,0.663321,0.0,0.4371538,0.0,0.03364732,0.6927648,0.90103084,0.0,0.0,0.6514286,0.70259464,0.4518957,0.96396464,0.09480415,0.7328694,0.37511298,0.40758306,0.1049431,0.17213908,0.62633866,0.0,0.13298881,0.0,0.405323,0.0,0.0053650886,0.0,0.4284805,0.45690188,0.93577814,0.852885,0.0,0.3968779,0.76565325,0.23052134,0.09045021,0.19854045,0.030205753,0.8850088,1.028127,0.0,0.88292855,0.2580415,0.18611859,0.23628366,0.0,0.338016,0.34164387,0.17948005
0.0,0.17687693,0.57930344,0.24098541,0.6379552,0.8445003,0.58143514,0.0,0.86150575,0.26271462,0.0,0.08013022,0.0,0.8363877,0.4855808,0.6831729,0.0,0.4883118,0.0,0.14067,0.5986778,0.86381644,0.0,0.0,0.6906698,0.3749126,0.4880193,0.6975549,0.36090726,0.4070934,0.44226336,0.12548783,0.07522509,0.07046376,0.7672214,0.0,0.23128118,0.0,0.7955456,0.0,0.2490092,0.0,0.508673,0.38301367,0.67861414,0.67693686,0.0,0.46742937,0.71580964,0.29424718,0.06975952,0.27614987,0.16812527,0.776847,1.2481029,0.0,1.1556748,0.23493499,0.23096581,0.23861083,0.0,0.18233338,0.4397245,0.0057786293
0.06231919,0.40113664,0.37765217,0.31126565,0.6108725,0.37838107,0.40304214,0.0,0.84028435,0.45301026,0.12221795,0.2473591,0.0,0.88256156,0.49371445,0.7398177,0.0058011115,0.24308264,0.0,0.14695683,0.74369174,0.8630331,0.0,0.069985725,0.7666902,0.945613,0.6766925,1.1991782,0.23325387,0.9723128,0.53020334,0.5130507,0.14824736,0.23363617,0.7270837,0.0,0.0,0.0,0.499718,0.0,0.42311168,0.00809174,0.3595537,0.4322944,0.8040197,1.0093502,0.07094311,0.296255,0.5734232,0.44273528,0.16638482,0.016362604,0.16891426,0.94357693,1.0843701,0.0,0.5855603,0.0,0.49843532,0.09228034,0.08999612,0.2388573,0.5316033,0.25378162
0.09990314,0.4104142,0.56108415,0.54662514,0.46805722,0.8363959,0.60974246,0.0,0.8976185,0.4099595,0.14540592,0.23718241,0.0,0.7449713,0.59334344,0.7542856,0.02082894,0.28825885,0.0,0.25234598,0.6504933,0.83273035,0.0,0.009281009,0.80993444,0.6212753,0.70441985,0.93210924,0.4954688,0.65323764,0.6060918,0.24205619,0.112656936,0.12812889,0.8607923,0.0,0.056963563,0.0,0.89048266,0.0,0.6694725,0.008625545,0.44045043,0.349198,0.54429996,0.8282745,0.034591142,0.36157405,0.5239641,0.49962685,0.14358184,0.09336408,0.30712083,0.84373593,1.3129529,0.0,0.85367423,0.0,0.5432295,0.108936585,0.14163068,0.08292052,0.6160156,0.073557355
0.065802634,0.21245375,0.53868365,0.52434087,0.39379358,0.39377055,1.32266,0.48023635,0.10703224,0.046491295,0.70662874,0.0,0.0,0.1050219,0.8098446,0.09554496,0.15789554,0.12984912,0.19124779,0.6896237,0.4222951,0.1706799,0.26225433,0.0549872,0.0,0.29535767,0.43444914,0.95719784,0.31118226,0.28321087,0.58875406,0.8566804,0.8873633,0.2970905,0.0,0.07709651,0.787508,0.0,0.15310094,0.3242713,0.20708595,0.2196237,0.79270583,1.092119,0.41945326,0.3750223,0.19080031,0.41655186,0.21150589,0.0,0.30321032,0.1568003,0.050885323,0.37900105,0.7511049,0.25826544,0.2870081,0.07051805,0.78177327,0.4311275,0.22496474,0.0,1.0796971,0.12364151
0.021641143,0.11936023,0.39379433,0.51933,0.4046169,0.5669194,0.88162756,0.78207064,0.48209056,0.052078918,0.6871897,0.1272819,0.0,0.07086011,0.5407803,0.44586343,0.32760495,0.09265496,0.10179309,0.61929905,0.5650174,0.10315308,0.09991174,0.107285924,0.02758352,0.38943794,0.47129434,0.432468,0.0,0.604455,0.49358812,0.7071023,0.9289247,0.13044399,0.2615606,0.0,1.1275759,0.0,0.10599722,0.27546144,0.37976325,0.036992207,0.7747369,1.3059233,0.31971234,0.24662115,0.0,0.22491316,0.20139146,0.0,0.37927446,0.12361081,0.0,0.33341846,0.76500076,0.29876885,0.281811,0.14291672,0.7753674,0.8161549,0.13515677,0.0,0.99728274,0.17324245
0.03438665,0.110738106,0.57806104,0.71356463,0.48118478,0.4290697,1.1319741,0.43664664,0.23762998,0.15990956,0.52437603,0.09507777,0.0,0.4462734,0.40758044,0.15350007,0.27765796,0.13486394,0.010409146,0.6745207,0.33386663,0.0633982,0.11219666,0.14018455,0.0,0.118225425,0.43611097,0.7772916,0.12565975,0.57655823,0.68515426,0.9944576,0.9068885,0.119933836,0.10640466,0.28806466,1.0436013,0.0,0.08746524,0.13752702,0.47099617,0.0,1.066285,1.1436613,0.2787087,0.2584281,0.0,0.38166314,0.393551,0.0,0.61986184,0.13344914,0.22199763,0.30472606,0.5935621,0.29214203,0.42564696,0.012043139,0.6793173,0.50982744,0.2969925,0.0,0.5912243,0.1964837
0.06785354,0.13072428,0.4696127,0.817634,0.4219114,0.7401164,1.2297623,0.54048777,0.46586016,0.052837797,0.62197196,0.053458527,0.0,0.15899043,0.65826184,0.12814459,0.44856247,0.22085907,0.11511199,0.5380684,0.8023383,0.051578686,0.09973822,0.0034104288,0.055167522,0.13308154,0.70033085,0.45018256,0.37875783,0.1564058,0.59241754,0.854028,1.0136602,0.08428269,0.23996466,0.16411626,0.8317057,0.0,0.36662963,0.09658174,0.42588657,0.053114414,0.99007833,1.0714353,0.38784915,0.3703416,0.0,0.27034485,0.18383175,0.0,0.3524963,0.22849184,0.118936524,0.23140964,0.87048423,0.41332507,0.4686548,0.04181058,0.83321,0.5294245,0.28833094,0.0,0.72678083,0.005482342
0.031196974,0.120163,0.28813326,0.5826237,0.56638485,0.2816165,1.02073,0.5299253,0.40967104,0.09525703,0.5974126,0.064298466,0.0,0.29649842,0.55785555,0.11454506,0.43554407,0.1766476,0.13311498,0.43294275,0.89539343,0.08076674,0.123403706,0.06522251,0.011277717,0.45687982,0.6739576,0.71735793,0.117169976,0.47440028,0.5151198,1.1232322,1.0501977,0.19040799,0.10741308,0.187962,0.72844523,0.0,0.0,0.13389157,0.17908756,0.05367072,0.9090681,1.1560168,0.6479811,0.5522443,0.006293051,0.20586967,0.23322885,0.0,0.37563998,0.15158841,0.0,0.32990867,0.64051336,0.38560873,0.20128804,0.07362082,0.7884244,0.5104572,0.23492265,0.0,0.6445729,0.18675861
0.07832189,0.051381208,0.42091343,0.9811336,0.07581558,0.55225515,0.9329535,0.25148985,0.6786925,0.058866393,0.3394329,0.2473921,0.0,0.5785213,0.6631404,0.490165,0.37369034,0.42122814,0.05222954,0.5659849,0.62463063,0.38420963,0.0,0.2807887,0.5555306,0.45841375,0.61202765,0.49306905,0.6457562,0.4207732,0.9972799,0.9818135,0.8113173,0.088109754,0.59235007,0.18163514,0.40838766,0.0,0.48295006,0.0,0.9209181,0.19163106,0.9111848,0.68727946,0.33891097,0.5671006,0.0,0.28607833,0.04113798,0.18386,0.025809214,0.06958754,0.17533252,0.42301187,1.236969,0.27331045,0.2881344,0.0,0.7922879,0.5480789,0.14295053,0.114919975,0.864752,0.040051438
0.07991882,0.12806115,0.49766466,0.6892141,0.05422025,0.20400146,1.0166786,0.19380555,0.32436827,0.05003574,0.41869548,0.14642966,0.0,0.52422917,0.81166553,0.46098083,0.090927176,0.33401293,0.1369523,0.7185765,0.24402373,0.49892622,0.0,0.33672127,0.42834267,0.6185683,0.35147232,1.0005026,0.58064723,0.5433274,0.98807317,0.97742385,0.68874586,0.30334848,0.3518632,0.099768326,0.36147603,0.0,0.26907748,0.20051968,0.70039403,0.36242825,0.71336555,0.7138046,0.37213635,0.57503414,0.21498087,0.4356046,0.06856815,0.14173979,0.0,0.0,0.107099175,0.56532466,1.1121294,0.11318283,0.109426424,0.0,0.7408848,0.44069183,0.07260766,0.21710324,1.2263393,0.16234857
0.035572104,0.035224035,0.35238534,0.6841335,0.06471239,0.3772472,0.5761119,0.49550948,0.6991979,0.0557495,0.39953038,0.3236919,0.06133667,0.4900838,0.5427565,0.8111258,0.26023525,0.29662606,0.047061592,0.64819926,0.38677466,0.43162203,0.0,0.3887988,0.5255361,0.7127563,0.3880471,0.47575152,0.18045473,0.86478734,0.89318866,0.8282033,0.73011804,0.13657856,0.61826605,0.004870031,0.7016816,0.0,0.22199123,0.15157689,0.8731588,0.17957906,0.6954193,0.9273124,0.27231312,0.44646782,0.0037776157,0.24379736,0.058466114,0.23877034,0.05385938,0.0,0.04924735,0.5200101,1.1263026,0.15394357,0.10408013,0.024856687,0.7344772,0.8261808,0.0,0.20747787,1.1434846,0.21173942
0.04350322,0.03827583,0.24330354,0.7468153,0.22357528,0.09279406,0.7192998,0.24222073,0.6247724,0.10003403,0.31215578,0.2595465,0.061911974,0.71586627,0.5611936,0.47828627,0.36465406,0.37892857,0.0745589,0.46138135,0.71740174,0.41118857,0.0,0.34479535,0.5103614,0.78114307,0.588338,0.76045513,0.38541108,0.7366259,0.9171893,1.2474697,0.8497318,0.19545981,0.46209145,0.20807707,0.3037598,0.076973066,0.09192473,0.008840781,0.6732508,0.19434774,0.8299494,0.7748041,0.5998598,0.7506422,0.0266824,0.22327551,0.090412155,0.13025506,0.049628057,0.0,0.036987852,0.5188514,1.0042471,0.2430407,0.022248268,0.0,0.74751925,0.5245318,0.0860272,0.27097896,0.7869128,0.22341254
0.049549803,0.02489625,0.5392464,0.8788322,0.14348346,0.23875304,0.8233601,0.15095262,0.4562586,0.16274104,0.2348946,0.29236907,0.094157055,0.8653878,0.40852374,0.51991624,0.21295807,0.3401169,0.0,0.7037709,0.15543346,0.39038607,0.0,0.42316878,0.4149144,0.44082707,0.3546629,0.82071644,0.39583266,0.8354547,1.0828823,1.1131798,0.7093402,0.12688953,0.4646474,0.31221542,0.6167903,0.1235566,0.20334308,0.014526945,0.9638096,0.09978257,0.9868165,0.76702356,0.23185712,0.45937353,0.0,0.40166858,0.25054324,0.22171652,0.29489934,0.0,0.27815926,0.48953465,0.95301956,0.14560485,0.24890874,0.0,0.63843846,0.5167828,0.14263302,0.13459891,0.74035513,0.23637843
0.6415684,0.96404135,0.41169763,0.5608882,0.41944566,0.13499328,0.6846847,0.4212171,0.2558779,1.015005,0.0,0.12365274,0.0,0.25287557,0.6736484,0.0761934,0.5313857,0.2848123,0.15034164,0.29158723,0.67811644,0.9333774,0.0,0.2185224,0.56750953,0.5363487,0.29100692,0.4313668,0.15106605,1.3479033,0.44160014,0.9100893,0.87151957,0.7403923,1.0930306,0.32296532,0.9869569,0.0,0.6452912,0.06696468,0.08109766,0.21502599,0.008183658,0.43839827,1.2743738,0.3095649,0.13078025,0.42909417,0.17913626,0.29581174,0.2589496,1.119213,0.14029734,0.32895815,0.81612605,0.0,0.31687796,0.1833574,0.8693172,0.45931202,0.05311484,0.104525104,0.0,0.83191913
0.6784947,0.9742293,0.5937449,0.7960001,0.27545443,0.5933521,0.8930388,0.4319694,0.3124,0.97240204,0.002925992,0.1130057,0.0,0.115343615,0.7738287,0.09004543,0.5449885,0.32930434,0.13297355,0.39678952,0.58501965,0.90386516,0.0,0.15703237,0.61121166,0.21239358,0.317774,0.16422236,0.41283625,1.0295945,0.518488,0.64036447,0.8352574,0.6344468,1.2259185,0.29950058,1.0900166,0.0,1.0361178,0.029848453,0.32776922,0.21478672,0.089160904,0.35424867,1.0143617,0.12790266,0.093050644,0.49381477,0.12972113,0.35192162,0.23590499,1.1961449,0.27853677,0.23006883,1.0456933,0.0,0.584462,0.15189868,0.9141053,0.4776072,0.106007285,0.0,0.0,0.6509489
0.6355135,0.9583924,0.5247297,0.4989129,0.26393753,0.41846514,0.536779,0.6758262,0.33261976,0.9694427,0.06336561,0.18914005,0.0,0.026926659,0.6536387,0.4107897,0.43103212,0.2044616,0.12726097,0.47893813,0.34719938,0.95155567,0.0,0.26476622,0.58137816,0.46687064,0.09345566,0.1468783,0.0,1.4738783,0.41474837,0.48720098,0.75382185,0.68276143,1.2515459,0.12240867,1.3834829,0.0,0.7751808,0.21104753,0.2801193,0.20246276,0.0,0.59391105,0.9476611,0.0070635527,0.11180553,0.4513233,0.14706475,0.40655696,0.26387015,1.0916054,0.15246317,0.32740188,0.93537325,0.0,0.40022135,0.25721648,0.8562924,0.7562856,0.0,0.041106947,0.26935804,0.82237434
0.68018514,1.0507797,0.67069316,0.5041158,0.2540264,0.24504945,0.9765285,0.374351,0.0,0.9635077,0.082050234,0.012110174,0.0,0.06104318,0.92227536,0.0609489,0.2624281,0.24218649,0.2179166,0.54940766,0.20439826,1.0184693,0.13634276,0.21307668,0.4839585,0.37249365,0.05735533,0.6716667,0.34779054,1.1520396,0.5091391,0.6357942,0.7127814,0.8497479,0.9855485,0.21776597,1.0430355,0.0,0.8222364,0.26022357,0.10720098,0.3856939,0.0,0.38092366,1.0476288,0.13591962,0.32368943,0.64342624,0.15714505,0.30991265,0.18799344,1.1248488,0.21029875,0.37224624,0.9207137,0.0,0.40582943,0.18548277,0.862703,0.36998692,0.035485424,0.050746664,0.3529851,0.77335215
0.64749086,0.95083356,0.7073791,0.6928582,0.3391319,0.28101718,0.78905714,0.32986167,0.08721078,1.0777966,0.0,0.15638652,0.0,0.40240806,0.52108276,0.11770708,0.37942076,0.24587148,0.034068793,0.53394145,0.11616732,0.9127241,0.0,0.2967476,0.472149,0.19610491,0.057150587,0.49161386,0.16140367,1.4468768,0.60748184,0.7760391,0.731001,0.67173934,1.0954317,0.42692834,1.3000798,0.0,0.75672126,0.072561726,0.37171516,0.12031491,0.16506596,0.43041894,0.90631604,0.018185534,0.05412239,0.6073743,0.33927566,0.38712567,0.5041753,1.1013627,0.3814749,0.29982102,0.7650844,0.0,0.54343843,0.12534167,0.7602353,0.45187238,0.10995809,0.0,0.0,0.84474427
0.55808145,0.9674837,0.6024452,0.86767304,0.047424316,0.46140802,0.86451125,0.17638649,0.41153795,0.9585258,0.035786033,0.41830665,0.0,0.32357174,0.97407156,0.24793336,0.41987228,0.38585448,0.0,0.5691053,0.6396895,0.9136625,0.0,0.42893913,0.8279879,0.4218985,0.22401224,0.18545386,0.69232017,1.22423,0.7018628,0.6054556,0.7095797,0.55277693,1.4080883,0.41126475,0.65260243,0.0,0.9833926,0.028210051,0.61105865,0.3315462,0.15400277,0.15774146,0.7043205,0.10691877,0.06654832,0.14521009,0.044714153,0.5450036,0.14243686,0.94483423,0.46032837,0.5380534,1.0676717,0.0,0.27523696,0.252768,1.0860618,0.3894802,0.0,0.0,0.20968649,0.6053021
