latent_gpu_df_0,latent_gpu_df_1,latent_gpu_df_2,latent_gpu_df_3,latent_gpu_df_4,latent_gpu_df_5,latent_gpu_df_6,latent_gpu_df_7,latent_gpu_df_8,latent_gpu_df_9,latent_gpu_df_10,latent_gpu_df_11,latent_gpu_df_12,latent_gpu_df_13,latent_gpu_df_14,latent_gpu_df_15,latent_gpu_df_16,latent_gpu_df_17,latent_gpu_df_18,latent_gpu_df_19,latent_gpu_df_20,latent_gpu_df_21,latent_gpu_df_22,latent_gpu_df_23,latent_gpu_df_24,latent_gpu_df_25,latent_gpu_df_26,latent_gpu_df_27,latent_gpu_df_28,latent_gpu_df_29,latent_gpu_df_30,latent_gpu_df_31,latent_gpu_df_32,latent_gpu_df_33,latent_gpu_df_34,latent_gpu_df_35,latent_gpu_df_36,latent_gpu_df_37,latent_gpu_df_38,latent_gpu_df_39,latent_gpu_df_40,latent_gpu_df_41,latent_gpu_df_42,latent_gpu_df_43,latent_gpu_df_44,latent_gpu_df_45,latent_gpu_df_46,latent_gpu_df_47,latent_gpu_df_48,latent_gpu_df_49,latent_gpu_df_50,latent_gpu_df_51,latent_gpu_df_52,latent_gpu_df_53,latent_gpu_df_54,latent_gpu_df_55,latent_gpu_df_56,latent_gpu_df_57,latent_gpu_df_58,latent_gpu_df_59,latent_gpu_df_60,latent_gpu_df_61,latent_gpu_df_62,latent_gpu_df_63
0.4293716,0.51054686,1.0140014,0.73587245,0.7976436,0.6429791,0.35871586,0.0,0.16775589,0.8152301,0.12511656,0.3637377,0.26705772,1.1608454,0.0,0.5637426,0.0,0.329305,0.7935646,0.6698989,0.1514141,0.5585895,0.6030705,0.15193403,0.778744,0.43191046,0.2761241,0.7649185,0.7836228,0.2912485,0.93297726,0.0,0.16856354,1.3579702,0.0,0.0,0.37533307,1.4964391,0.0,0.0,0.6528001,0.3055966,0.783476,0.09740577,0.51615536,0.009657931,0.9419242,0.0,0.91054213,0.78581965,0.0041132346,0.85354507,0.0,0.31145108,0.4909815,0.0,0.2830557,0.18890147,0.11774852,0.4973315,0.4088794,0.0,0.67730296,0.005029794
0.4293716,0.51054686,1.0140014,0.73587245,0.7976436,0.6429791,0.35871586,0.0,0.16775589,0.8152301,0.12511656,0.3637377,0.26705772,1.1608454,0.0,0.5637426,0.0,0.329305,0.7935646,0.6698989,0.1514141,0.5585895,0.6030705,0.15193403,0.778744,0.43191046,0.2761241,0.7649185,0.7836228,0.2912485,0.93297726,0.0,0.16856354,1.3579702,0.0,0.0,0.37533307,1.4964391,0.0,0.0,0.6528001,0.3055966,0.783476,0.09740577,0.51615536,0.009657931,0.9419242,0.0,0.91054213,0.78581965,0.0041132346,0.85354507,0.0,0.31145108,0.4909815,0.0,0.2830557,0.18890147,0.11774852,0.4973315,0.4088794,0.0,0.67730296,0.005029794
0.4486382,0.6259159,0.8608558,0.70446664,0.82041496,0.89991975,0.5122045,0.0,0.12170802,0.6249657,0.025836103,0.053906597,0.19910441,0.78793603,0.0,0.7071361,0.0,0.3586731,1.0107042,0.8226696,0.13428816,0.57533264,0.6497186,0.0,0.9448351,0.47699186,0.14620487,1.0598541,0.38605964,0.19647725,0.8002885,0.0,0.13111192,0.91753745,0.0,0.0,0.43803453,0.8393811,0.0,0.0,0.42855275,0.9448369,0.5309685,0.0,0.26947686,0.0,1.0599775,0.0,0.8994312,0.5350183,0.07931162,0.8919399,0.0,0.42262042,0.2164956,0.0,0.06421775,0.020667028,0.20384565,0.61832017,0.4605493,0.0,0.9251456,0.59352577
0.4486382,0.6259159,0.8608558,0.70446664,0.82041496,0.89991975,0.5122045,0.0,0.12170802,0.6249657,0.025836103,0.053906597,0.19910441,0.78793603,0.0,0.7071361,0.0,0.3586731,1.0107042,0.8226696,0.13428816,0.57533264,0.6497186,0.0,0.9448351,0.47699186,0.14620487,1.0598541,0.38605964,0.19647725,0.8002885,0.0,0.13111192,0.91753745,0.0,0.0,0.43803453,0.8393811,0.0,0.0,0.42855275,0.9448369,0.5309685,0.0,0.26947686,0.0,1.0599775,0.0,0.8994312,0.5350183,0.07931162,0.8919399,0.0,0.42262042,0.2164956,0.0,0.06421775,0.020667028,0.20384565,0.61832017,0.4605493,0.0,0.9251456,0.59352577
0.4486382,0.6259159,0.8608558,0.70446664,0.82041496,0.89991975,0.5122045,0.0,0.12170802,0.6249657,0.025836103,0.053906597,0.19910441,0.78793603,0.0,0.7071361,0.0,0.3586731,1.0107042,0.8226696,0.13428816,0.57533264,0.6497186,0.0,0.9448351,0.47699186,0.14620487,1.0598541,0.38605964,0.19647725,0.8002885,0.0,0.13111192,0.91753745,0.0,0.0,0.43803453,0.8393811,0.0,0.0,0.42855275,0.9448369,0.5309685,0.0,0.26947686,0.0,1.0599775,0.0,0.8994312,0.5350183,0.07931162,0.8919399,0.0,0.42262042,0.2164956,0.0,0.06421775,0.020667028,0.20384565,0.61832017,0.4605493,0.0,0.9251456,0.59352577
0.4509777,0.62578726,0.85897374,0.7052523,0.81886345,0.8979893,0.5133045,0.0,0.12221928,0.62734884,0.02330079,0.05359844,0.20006652,0.7892144,0.0,0.70578533,0.0,0.35928464,1.0091765,0.82306457,0.13368368,0.57626384,0.65059495,0.0,0.9429403,0.47547266,0.14764999,1.0591108,0.3868072,0.19721769,0.79897094,0.0,0.1312688,0.9145129,0.0,0.0,0.43660688,0.8393091,0.0,0.0,0.42733002,0.94487566,0.5340784,0.0,0.27101555,0.0,1.0630136,0.0,0.89883065,0.53640467,0.080973215,0.8921064,0.0,0.42354983,0.21614915,0.0,0.063756414,0.020492565,0.20472154,0.6194958,0.46109545,0.0,0.925128,0.5932666
0.6371168,0.0,0.71788883,0.77383167,0.76631564,0.8168668,0.29865003,0.66478145,0.43099537,0.90667504,0.07149222,0.7748767,0.35167357,1.0184754,0.0,0.3775166,0.0,0.5721078,0.34400085,0.53627837,0.7494725,0.31121635,0.52454793,0.47307608,0.25777695,0.35370132,0.28877866,0.8053648,0.164978,0.12641072,0.9823275,0.66209966,0.22212534,1.4928432,0.0,0.21792401,0.82198906,1.1552731,0.0,0.0,0.6379292,0.63677096,0.46988967,0.48042852,0.35943758,0.081037626,0.17952311,0.0,0.41232464,0.20331448,0.2517185,0.5609839,0.20794186,0.5788858,0.7192602,0.44444287,0.0,0.7120634,0.5390066,0.7518645,0.0,0.0,0.28609595,0.19259048
0.6371168,0.0,0.71788883,0.77383167,0.76631564,0.8168668,0.29865003,0.66478145,0.43099537,0.90667504,0.07149222,0.7748767,0.35167357,1.0184754,0.0,0.3775166,0.0,0.5721078,0.34400085,0.53627837,0.7494725,0.31121635,0.52454793,0.47307608,0.25777695,0.35370132,0.28877866,0.8053648,0.164978,0.12641072,0.9823275,0.66209966,0.22212534,1.4928432,0.0,0.21792401,0.82198906,1.1552731,0.0,0.0,0.6379292,0.63677096,0.46988967,0.48042852,0.35943758,0.081037626,0.17952311,0.0,0.41232464,0.20331448,0.2517185,0.5609839,0.20794186,0.5788858,0.7192602,0.44444287,0.0,0.7120634,0.5390066,0.7518645,0.0,0.0,0.28609595,0.19259048
0.64413536,0.0,0.7122425,0.7761886,0.76166105,0.8110753,0.3019498,0.66460955,0.43252912,0.9138246,0.06388622,0.77395225,0.35455996,1.0223105,0.0,0.3734643,0.0,0.5739423,0.33941776,0.53746325,0.74765897,0.31401008,0.5271769,0.47210515,0.25209254,0.3491437,0.29311398,0.8031345,0.16722071,0.12863207,0.9783749,0.6605734,0.22259597,1.4837694,0.0,0.22056438,0.8177061,1.1550572,0.0,0.0,0.63426095,0.63688713,0.4792194,0.48725337,0.3640536,0.07720338,0.18863103,0.0,0.41052297,0.2074734,0.25670335,0.5614833,0.21620466,0.5816741,0.71822095,0.44800654,0.0,0.7115399,0.5416342,0.75539154,0.0,0.0,0.28604272,0.19181284
0.6464749,0.0,0.71036035,0.77697426,0.76010954,0.80914485,0.30304974,0.6645523,0.43304038,0.9162078,0.061350904,0.7736441,0.3555221,1.0235889,0.0,0.3721135,0.00014837831,0.57455385,0.3378901,0.5378582,0.74705446,0.3149413,0.5280533,0.4717815,0.25019774,0.34762454,0.2945591,0.8023911,0.1679683,0.12937254,0.97705734,0.6600647,0.22275285,1.4807447,0.0,0.2214445,0.81627846,1.1549852,0.0,0.0,0.6330382,0.6369259,0.48232934,0.4895283,0.3655923,0.075925276,0.19166699,0.0,0.4099224,0.20885968,0.25836495,0.5616498,0.21895893,0.5826036,0.7178745,0.44919446,0.0,0.71136546,0.5425101,0.7565672,0.0,0.0,0.286025,0.19155365
0.51363915,0.046632767,0.7870875,0.71216595,0.7686737,0.9648144,0.38374197,0.5592902,0.40699893,0.80420965,0.009816997,0.7655372,0.42711943,0.9296745,0.0,0.47056815,0.12845436,0.54111856,0.28804877,0.39388525,0.5941728,0.24584003,0.4721808,0.5477039,0.12450797,0.26876205,0.39083597,0.7254069,0.2935852,0.1393217,1.0561492,0.65806925,0.26529562,1.382658,0.0,0.12165317,0.95586294,1.2284422,0.0,0.0,0.6085758,0.66583997,0.60350454,0.61158687,0.3115946,0.20736046,0.09946394,0.0,0.49868622,0.26606604,0.21171403,0.44110873,0.14716168,0.55696666,0.7157892,0.43333828,0.0,0.76952446,0.5381639,0.71747506,0.0051261233,0.0,0.3559462,0.26283646
0.5138661,0.046620302,0.7869049,0.7122422,0.7685233,0.9646272,0.3838486,0.5592846,0.40704852,0.80444086,0.009570979,0.76550734,0.42721277,0.9297985,0.0,0.47043717,0.12858392,0.5411779,0.28790063,0.3939236,0.5941142,0.24593031,0.4722658,0.54767257,0.12432415,0.26861468,0.39097613,0.72533476,0.29365772,0.13939352,1.0560215,0.65801996,0.26531082,1.3823645,0.0,0.12173851,0.9557245,1.2284352,0.0,0.0,0.6084572,0.6658438,0.60380626,0.6118075,0.31174383,0.20723645,0.09975842,0.0,0.49862793,0.26620054,0.2118752,0.4411249,0.14742884,0.55705684,0.7157556,0.4334535,0.0,0.7695076,0.53824884,0.7175891,0.005179112,0.0,0.35594448,0.26281133
0.51621264,0.046491317,0.78501713,0.7130302,0.76696706,0.9626909,0.38495183,0.55922717,0.4075613,0.8068312,0.0070280656,0.76519823,0.42817777,0.9310807,0.0,0.46908236,0.12992372,0.54179126,0.28636837,0.39431974,0.5935078,0.24686436,0.47314474,0.54734796,0.12242366,0.26709095,0.39242557,0.7245891,0.29440755,0.1401362,1.0547,0.6575096,0.26546818,1.3793309,0.0,0.12262128,0.95429254,1.228363,0.0,0.0,0.60723084,0.6658826,0.6069255,0.6140893,0.31328714,0.20595454,0.1028035,0.0,0.49802557,0.267591,0.2135418,0.4412919,0.15019138,0.55798906,0.7154081,0.43464497,0.0,0.7693326,0.53912735,0.7187683,0.005726938,0.0,0.3559267,0.26255134
0.2033763,0.06580794,0.8161309,1.2531214,0.7651954,1.0514724,0.9833268,0.47286373,0.3328359,0.86766964,0.678968,0.8222831,0.9132133,0.31858364,0.0,0.5504546,0.06471898,0.59231424,0.30380404,0.19329605,0.16127616,0.99567807,0.11015781,1.0302584,0.22085842,0.07743785,0.40479282,0.26353323,0.0,0.9626211,0.911842,0.8643628,0.2661512,1.2792797,0.0,0.62398815,0.84577644,0.29116085,0.0,0.0,0.47889727,0.41968012,0.4762003,0.36545104,0.76865214,0.06400998,0.58707094,0.0,0.7323085,0.8150604,0.84707826,0.079472266,0.3349118,0.2139135,0.8700203,0.41182485,0.0,0.99176776,0.8023575,0.23684299,0.26427326,0.44584137,0.25643516,0.0
0.2033763,0.06580794,0.8161309,1.2531214,0.7651954,1.0514724,0.9833268,0.47286373,0.3328359,0.86766964,0.678968,0.8222831,0.9132133,0.31858364,0.0,0.5504546,0.06471898,0.59231424,0.30380404,0.19329605,0.16127616,0.99567807,0.11015781,1.0302584,0.22085842,0.07743785,0.40479282,0.26353323,0.0,0.9626211,0.911842,0.8643628,0.2661512,1.2792797,0.0,0.62398815,0.84577644,0.29116085,0.0,0.0,0.47889727,0.41968012,0.4762003,0.36545104,0.76865214,0.06400998,0.58707094,0.0,0.7323085,0.8150604,0.84707826,0.079472266,0.3349118,0.2139135,0.8700203,0.41182485,0.0,0.99176776,0.8023575,0.23684299,0.26427326,0.44584137,0.25643516,0.0
0.2033763,0.06580794,0.8161309,1.2531214,0.7651954,1.0514724,0.9833268,0.47286373,0.3328359,0.86766964,0.678968,0.8222831,0.9132133,0.31858364,0.0,0.5504546,0.06471898,0.59231424,0.30380404,0.19329605,0.16127616,0.99567807,0.11015781,1.0302584,0.22085842,0.07743785,0.40479282,0.26353323,0.0,0.9626211,0.911842,0.8643628,0.2661512,1.2792797,0.0,0.62398815,0.84577644,0.29116085,0.0,0.0,0.47889727,0.41968012,0.4762003,0.36545104,0.76865214,0.06400998,0.58707094,0.0,0.7323085,0.8150604,0.84707826,0.079472266,0.3349118,0.2139135,0.8700203,0.41182485,0.0,0.99176776,0.8023575,0.23684299,0.26427326,0.44584137,0.25643516,0.0
0.23098493,0.06429045,0.7939199,1.2623928,0.746886,1.0286908,0.9963069,0.4721876,0.33886915,0.89579374,0.64904857,0.81864655,0.92456734,0.33366972,0.0,0.5345142,0.08048262,0.5995307,0.2857757,0.19795686,0.15414238,1.0066676,0.1204995,1.0264391,0.19849783,0.059509788,0.42184648,0.25476006,0.0,0.9713592,0.8962937,0.85835916,0.26800254,1.2435861,0.0,0.63437444,0.8289287,0.29031125,0.0,0.0,0.46446776,0.42013708,0.51290053,0.3922978,0.7868101,0.04892726,0.6228984,0.0,0.7252213,0.83142006,0.866687,0.081436954,0.36741492,0.224882,0.865932,0.4258432,0.0,0.9897088,0.8126936,0.25071716,0.27071878,0.47080472,0.25622582,0.0
0.15945518,0.092233784,0.9031511,1.1619151,0.7818278,1.1494057,1.1137557,0.37873763,0.34879357,0.85005975,0.68518955,0.9699455,0.8310464,0.19145119,0.0,0.65596616,0.16520265,0.49806142,0.14398155,0.11580927,0.11190411,0.9469989,0.02561008,1.0725298,0.15551007,0.014058549,0.48483434,0.26774472,0.0,0.8239382,1.0382527,0.8580455,0.384402,1.1819912,0.0,0.51504755,0.8729919,0.28055993,0.0,0.0,0.4359349,0.40415072,0.67947733,0.47645736,0.8165595,0.12337606,0.5047305,0.0,0.7916298,0.8550426,0.8899657,0.0,0.28970176,0.18158776,0.90638196,0.35906652,0.0,1.0576104,0.6952746,0.31158626,0.21542817,0.46289745,0.34720063,0.0
0.18285036,0.09094788,0.88432986,1.1697716,0.76631266,1.130101,1.1247549,0.3781647,0.35390604,0.87389165,0.65983623,0.966864,0.84066767,0.20423496,0.0,0.64245844,0.17856054,0.50417656,0.12870458,0.11975876,0.105859034,0.95631135,0.034373485,1.0692934,0.13656202,0.0,0.4992854,0.26031047,0.0,0.83134276,1.0250773,0.85295814,0.3859708,1.151745,0.0,0.5238487,0.85871536,0.27984002,0.0,0.0,0.42370754,0.40453792,0.71057653,0.49920693,0.8319463,0.11059518,0.53509027,0.0,0.78562415,0.86890566,0.9065819,0.0,0.3172444,0.19088233,0.9029176,0.3709455,0.0,1.0558656,0.7040333,0.32334307,0.22089002,0.48405105,0.34702325,0.0
0.24303365,0.042347416,0.7525027,1.3840544,0.7437104,1.051722,0.986894,0.50799423,0.38695985,0.8876476,0.6757949,0.7111132,0.8296973,0.42075557,0.0,0.4328503,0.011354223,0.6917969,0.35775927,0.27793363,0.20502919,1.0315372,0.096516974,1.032608,0.35719106,0.054090474,0.44991845,0.21119705,0.0,0.91519004,0.7763308,0.9123487,0.2030666,1.3517241,0.0,0.69650483,0.803781,0.3639196,0.0,0.0,0.48672032,0.5562301,0.39613372,0.32666886,0.7982281,0.051370572,0.64796644,0.0,0.6657864,0.88932884,0.8363596,0.17706645,0.3232485,0.21595424,0.83056056,0.42130974,0.0,1.0058692,0.74543935,0.2768738,0.3144123,0.48692146,0.23860663,0.0
0.24537316,0.042218834,0.75062054,1.38484,0.7421589,1.0497916,0.98799396,0.50793695,0.38747114,0.8900308,0.67325956,0.71080506,0.8306594,0.42203397,0.0,0.4314995,0.012690015,0.6924084,0.35623157,0.27832857,0.20442468,1.0324684,0.09739333,1.0322844,0.35529625,0.05257127,0.45136356,0.21045363,0.0,0.9159305,0.77501327,0.91184,0.20322348,1.3486996,0.0,0.69738495,0.8023533,0.36384758,0.0,0.0,0.4854976,0.5562688,0.39924365,0.32894382,0.79976684,0.05009247,0.6510024,0.0,0.6651858,0.8907151,0.8380213,0.17723292,0.32600278,0.21688369,0.830214,0.42249766,0.0,1.0056946,0.74631524,0.27804947,0.31495848,0.48903683,0.2385889,0.0
0.24537316,0.042218834,0.75062054,1.38484,0.7421589,1.0497916,0.98799396,0.50793695,0.38747114,0.8900308,0.67325956,0.71080506,0.8306594,0.42203397,0.0,0.4314995,0.012690015,0.6924084,0.35623157,0.27832857,0.20442468,1.0324684,0.09739333,1.0322844,0.35529625,0.05257127,0.45136356,0.21045363,0.0,0.9159305,0.77501327,0.91184,0.20322348,1.3486996,0.0,0.69738495,0.8023533,0.36384758,0.0,0.0,0.4854976,0.5562688,0.39924365,0.32894382,0.79976684,0.05009247,0.6510024,0.0,0.6651858,0.8907151,0.8380213,0.17723292,0.32600278,0.21688369,0.830214,0.42249766,0.0,1.0056946,0.74631524,0.27804947,0.31495848,0.48903683,0.2385889,0.0
0.24537316,0.042218834,0.75062054,1.38484,0.7421589,1.0497916,0.98799396,0.50793695,0.38747114,0.8900308,0.67325956,0.71080506,0.8306594,0.42203397,0.0,0.4314995,0.012690015,0.6924084,0.35623157,0.27832857,0.20442468,1.0324684,0.09739333,1.0322844,0.35529625,0.05257127,0.45136356,0.21045363,0.0,0.9159305,0.77501327,0.91184,0.20322348,1.3486996,0.0,0.69738495,0.8023533,0.36384758,0.0,0.0,0.4854976,0.5562688,0.39924365,0.32894382,0.79976684,0.05009247,0.6510024,0.0,0.6651858,0.8907151,0.8380213,0.17723292,0.32600278,0.21688369,0.830214,0.42249766,0.0,1.0056946,0.74631524,0.27804947,0.31495848,0.48903683,0.2385889,0.0
0.25005218,0.041961655,0.7468563,1.3864113,0.7390558,1.0459306,0.9901937,0.50782233,0.3884936,0.8947972,0.6681889,0.71018875,0.8325836,0.4245907,0.0,0.428798,0.015361592,0.6936314,0.35317618,0.27911848,0.20321566,1.034331,0.099146,1.0316371,0.35150665,0.049532894,0.45425376,0.20896676,0.0,0.9174114,0.7723782,0.9108226,0.20353724,1.3426502,0.0,0.6991452,0.799498,0.36370364,0.0,0.0,0.48305213,0.5563463,0.40546352,0.33349374,0.80284417,0.047536265,0.6570744,0.0,0.6639847,0.8934877,0.8413445,0.1775659,0.33151132,0.21874261,0.8295212,0.42487344,0.0,1.0053457,0.74806696,0.28040084,0.31605086,0.4932675,0.23855343,0.0
0.3652847,0.050174586,0.7475807,1.2370584,0.70739686,0.7707078,0.9414294,0.47967556,0.3019808,1.1101313,0.59764725,0.7727907,0.7844929,0.5181962,0.0,0.3239884,0.24754679,0.7688371,0.30855584,0.17226341,0.23523358,1.2966045,0.12035022,0.9997178,0.24909955,0.0,0.5007276,0.110426925,0.040936407,0.8773374,0.8061918,0.806062,0.14832841,1.1881901,0.0,0.645361,0.71822244,0.5839275,0.0,0.0,0.6595823,0.34708926,0.6253102,0.4892915,0.96134853,0.0,0.65958315,0.0,0.60174584,1.0025059,0.88662887,0.14513937,0.4886698,0.16868745,0.80907726,0.54025036,0.0,1.0925351,0.80051535,0.39543787,0.2852423,0.58456415,0.07643631,0.0
0.21418336,0.088161044,0.89817095,1.2225809,0.7869214,0.9117854,0.96263266,0.46429622,0.27261826,0.949659,0.67694515,0.9135115,0.7976614,0.35463536,0.0,0.39875546,0.17439349,0.679838,0.3509095,0.14245835,0.22175112,1.1512402,0.037202574,1.0294392,0.23713812,0.05771031,0.49131972,0.17636827,0.0,0.8683396,0.8627928,0.86974794,0.15515018,1.2464453,0.0,0.55344945,0.8675605,0.55089355,0.0,0.0,0.5940606,0.30467367,0.5856917,0.44794485,0.86960334,0.14346142,0.50255275,0.0,0.71297586,0.98930943,0.88526875,0.0,0.37946036,0.042484965,0.86798286,0.40595707,0.0,1.0530443,0.7632784,0.33168265,0.2732718,0.48668095,0.14402324,0.0
0.21418336,0.088161044,0.89817095,1.2225809,0.7869214,0.9117854,0.96263266,0.46429622,0.27261826,0.949659,0.67694515,0.9135115,0.7976614,0.35463536,0.0,0.39875546,0.17439349,0.679838,0.3509095,0.14245835,0.22175112,1.1512402,0.037202574,1.0294392,0.23713812,0.05771031,0.49131972,0.17636827,0.0,0.8683396,0.8627928,0.86974794,0.15515018,1.2464453,0.0,0.55344945,0.8675605,0.55089355,0.0,0.0,0.5940606,0.30467367,0.5856917,0.44794485,0.86960334,0.14346142,0.50255275,0.0,0.71297586,0.98930943,0.88526875,0.0,0.37946036,0.042484965,0.86798286,0.40595707,0.0,1.0530443,0.7632784,0.33168265,0.2732718,0.48668095,0.14402324,0.0
0.5505255,0.10573085,0.77115476,0.63495386,0.68281037,0.9578951,0.47702774,0.5543428,0.38209367,0.86909485,0.033810012,0.83602905,0.5402838,0.96130466,0.0,0.5709597,0.18998446,0.45523968,0.18809068,0.2992751,0.5255578,0.30388042,0.5113478,0.60855407,0.12194998,0.31018466,0.33815765,0.7256333,0.30604523,0.08903839,1.1151946,0.5647976,0.35979083,1.2970818,0.0,0.09918311,0.93169135,1.1384655,0.0,0.0,0.47385675,0.601758,0.81361616,0.71962893,0.4148366,0.15955214,0.15411934,0.0,0.5733119,0.18501198,0.30005792,0.37124985,0.19101691,0.5416578,0.7113532,0.46747413,0.0,0.7269922,0.52410924,0.814338,0.0,0.0,0.40906897,0.16783231
0.8258504,0.0,0.45813724,1.0851218,0.50723416,0.9379428,1.0768912,0.7040427,0.3336094,1.057977,0.7651989,0.84710497,0.79580325,0.7894057,0.0,0.22614834,0.010554656,0.70017195,0.25482124,0.18273035,0.58789957,1.0512489,0.2095741,0.8784083,0.26449016,0.30348787,0.6389226,0.8507557,0.37470257,0.8366563,0.31670237,0.845159,0.0,0.99693155,0.0,0.6603345,0.3591156,0.9938801,0.0,0.0,0.7905786,0.70463675,0.045930237,0.23201358,0.9537691,0.0,0.87278646,0.0,0.3901448,1.2735705,0.6570181,0.06015729,0.5776114,0.24549693,0.9875605,0.58698195,0.0,1.1309445,0.8271282,0.46016723,0.5729653,0.3781579,0.0019268394,0.0
0.83777964,0.0,0.44854027,1.0891278,0.49932295,0.9280993,1.0824996,0.70375055,0.33621627,1.0701288,0.75227123,0.8455337,0.8007091,0.7959241,0.0,0.21926075,0.017365843,0.7032901,0.24703154,0.18474421,0.5848172,1.0559974,0.21404257,0.87675804,0.25482857,0.29574147,0.64629114,0.84696496,0.37851447,0.84043187,0.30998427,0.842565,0.0,0.981509,0.0,0.6648223,0.351836,0.993513,0.0,0.0,0.78434384,0.7048342,0.061787754,0.2436136,0.9616148,0.0,0.88826686,0.0,0.38708252,1.2806393,0.6654907,0.06100624,0.59165543,0.25023624,0.98579407,0.59303904,0.0,1.1300548,0.8315942,0.466162,0.5757503,0.38894415,0.0018364191,0.0
0.83777964,0.0,0.44854027,1.0891278,0.49932295,0.9280993,1.0824996,0.70375055,0.33621627,1.0701288,0.75227123,0.8455337,0.8007091,0.7959241,0.0,0.21926075,0.017365843,0.7032901,0.24703154,0.18474421,0.5848172,1.0559974,0.21404257,0.87675804,0.25482857,0.29574147,0.64629114,0.84696496,0.37851447,0.84043187,0.30998427,0.842565,0.0,0.981509,0.0,0.6648223,0.351836,0.993513,0.0,0.0,0.78434384,0.7048342,0.061787754,0.2436136,0.9616148,0.0,0.88826686,0.0,0.38708252,1.2806393,0.6654907,0.06100624,0.59165543,0.25023624,0.98579407,0.59303904,0.0,1.1300548,0.8315942,0.466162,0.5757503,0.38894415,0.0018364191,0.0
0.83777964,0.0,0.44854027,1.0891278,0.49932295,0.9280993,1.0824996,0.70375055,0.33621627,1.0701288,0.75227123,0.8455337,0.8007091,0.7959241,0.0,0.21926075,0.017365843,0.7032901,0.24703154,0.18474421,0.5848172,1.0559974,0.21404257,0.87675804,0.25482857,0.29574147,0.64629114,0.84696496,0.37851447,0.84043187,0.30998427,0.842565,0.0,0.981509,0.0,0.6648223,0.351836,0.993513,0.0,0.0,0.78434384,0.7048342,0.061787754,0.2436136,0.9616148,0.0,0.88826686,0.0,0.38708252,1.2806393,0.6654907,0.06100624,0.59165543,0.25023624,0.98579407,0.59303904,0.0,1.1300548,0.8315942,0.466162,0.5757503,0.38894415,0.0018364191,0.0
0.74443257,0.11741701,0.503633,0.9257206,0.6289601,0.9931412,1.003603,0.64785254,0.35824597,1.0916083,0.7972824,0.871491,0.78373057,0.7695803,0.0,0.26004398,0.06509708,0.655002,0.1125048,0.07475314,0.55790883,1.0345227,0.07321542,0.9443343,0.17525622,0.30042022,0.5953774,0.93349713,0.28225476,0.83594173,0.38104856,0.8339735,0.088881716,0.9878565,0.0,0.6883126,0.38351825,0.9315363,0.0,0.0,0.7974936,0.6333997,0.058040887,0.2474213,0.94812715,0.09358062,0.80428404,0.0,0.4615911,1.1821488,0.6216753,0.0,0.48281372,0.23200218,1.1103852,0.52039325,0.0,1.088148,0.87084293,0.36583427,0.67416686,0.25023612,0.07845721,0.0
0.74443257,0.11741701,0.503633,0.9257206,0.6289601,0.9931412,1.003603,0.64785254,0.35824597,1.0916083,0.7972824,0.871491,0.78373057,0.7695803,0.0,0.26004398,0.06509708,0.655002,0.1125048,0.07475314,0.55790883,1.0345227,0.07321542,0.9443343,0.17525622,0.30042022,0.5953774,0.93349713,0.28225476,0.83594173,0.38104856,0.8339735,0.088881716,0.9878565,0.0,0.6883126,0.38351825,0.9315363,0.0,0.0,0.7974936,0.6333997,0.058040887,0.2474213,0.94812715,0.09358062,0.80428404,0.0,0.4615911,1.1821488,0.6216753,0.0,0.48281372,0.23200218,1.1103852,0.52039325,0.0,1.088148,0.87084293,0.36583427,0.67416686,0.25023612,0.07845721,0.0
0.74443257,0.11741701,0.503633,0.9257206,0.6289601,0.9931412,1.003603,0.64785254,0.35824597,1.0916083,0.7972824,0.871491,0.78373057,0.7695803,0.0,0.26004398,0.06509708,0.655002,0.1125048,0.07475314,0.55790883,1.0345227,0.07321542,0.9443343,0.17525622,0.30042022,0.5953774,0.93349713,0.28225476,0.83594173,0.38104856,0.8339735,0.088881716,0.9878565,0.0,0.6883126,0.38351825,0.9315363,0.0,0.0,0.7974936,0.6333997,0.058040887,0.2474213,0.94812715,0.09358062,0.80428404,0.0,0.4615911,1.1821488,0.6216753,0.0,0.48281372,0.23200218,1.1103852,0.52039325,0.0,1.088148,0.87084293,0.36583427,0.67416686,0.25023612,0.07845721,0.0
0.77952534,0.11548814,0.4754011,0.93750536,0.6056873,0.964184,1.0201017,0.64699316,0.3659147,1.1273562,0.75925237,0.86686873,0.7981625,0.7887559,0.0,0.23978241,0.08513391,0.6641748,0.08958938,0.08067743,0.54884124,1.0484912,0.08636054,0.93947977,0.14683416,0.27763227,0.617054,0.9223457,0.2934684,0.8470485,0.3612855,0.82634246,0.09123491,0.9424871,0.0,0.7015144,0.36210343,0.93045646,0.0,0.0,0.7791525,0.6339805,0.10468981,0.28154567,0.9712073,0.07440926,0.84982365,0.0,0.45258263,1.2029433,0.6465996,0.0,0.5241278,0.24594404,1.1051886,0.5382117,0.0,1.085531,0.883981,0.38346943,0.68235964,0.28196648,0.07819113,0.0
